ID,SPECIMENID,CBL,CH,CBW,ADM,PDM,Original_Taxon,Clade,Clade1,Clade2,Combined_clade,Higher_level_taxonomy,Data_Source,Reference,Period,Lower_Stage,Upper_Stage,Group,Formation,Member,Max_ma,Min_ma,Mid_ma,Lat,Long,P_lat,P_Lon,Locality
3219,UALVP50280,3.652,4.98,1.46,62.5,26.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3222,UALVP50283,4.399,5.81,1.6,38,26,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3224,UALVP50285,3.071,3.818,1.54,34,25,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3225,UALVP50286,3.071,3.901,1.4,60,25,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3226,UALVP50287,3.237,5.52,1.3,38,28,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3228,UALVP50289,2.49,3.486,1.14,40.5,28,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3229,UALVP50290,3.071,3.652,1.36,46,29,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3230,UALVP50291,4.15,4.648,1.52,36.5,28,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3231,UALVP50292,3.652,4.067,1.56,35,28,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3232,UALVP50293,3.486,2.905,1.4,38,25.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3234,UALVP50295,3.818,3.984,1.7,40,27.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3235,UALVP50296,3.32,3.569,1.32,35,26,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3236,UALVP50297,2.822,3.569,1.16,54,29.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3237,UALVP50298,2.5,2.52,0.88,41.5,28,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3238,UALVP50299,2.44,2.48,0.96,43,33,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3239,UALVP50300,2.04,1.92,0.84,53,32,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3240,UALVP50301,2.68,1.52,1.3,34.5,24,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3242,UALVP50303,3.071,5.727,1.5,51,26.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3243,UALVP50304,4.648,7.47,1.76,36.5,25,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3245,UALVP50306,3.735,6.059,1.52,32.5,23.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3247,UALVP50308,3.569,5.146,1.34,36,25,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3248,UALVP50309,2.32,2.2,1.14,35,25,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3249,UALVP50310,3.652,5.146,1.3,49,31,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3250,UALVP50311,2.988,3.735,1.22,55,32,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3252,UALVP50313,3.486,3.984,1.56,47,26,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3253,UALVP50314,3.32,3.569,1.32,38,25.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3255,UALVP50316,2.905,3.735,1.28,35,25.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3259,UALVP50320,4.316,5.395,1.94,32,24,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3260,UALVP50321,3.403,3.735,1.34,38.5,24.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3261,UALVP50322,2.64,2.68,1.32,37,23.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3265,UALVP50326,4.15,5.561,1.68,35.5,28,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3266,UALVP50327,2.988,4.98,1.22,41.5,26.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3267,UALVP50328,2.8,3.6,1.3,40.5,29,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3269,UALVP50330,2.24,2.28,1,41,31,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3270,UALVP50331,4.98,4.814,2.08,29,24,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3272,UALVP50333,4.192,4.524,1.74,40,27.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3274,UALVP50335,4.482,6.225,1.96,30,23.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3275,UALVP50336,4.814,8.051,1.94,35,25,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3276,UALVP50337,3.818,4.814,1.32,35,24.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3277,UALVP50338,4.482,5.395,1.98,31,23,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3279,UALVP50340,4.067,4.98,1.8,39,25,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3280,UALVP50341,3.735,4.98,1.46,37.5,25,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3281,UALVP50342,3.901,4.316,1.7,35,22.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3282,UALVP50343,3.652,5.312,1.76,40,25,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3283,UALVP50344,3.071,3.818,1.22,43,26.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3285,UALVP50346,2.739,3.403,1.14,46.5,27.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3286,UALVP50347,3.071,4.897,1.18,40,32.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3288,UALVP50349,2.573,3.237,1.22,50,27.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3289,UALVP50350,3.569,4.482,1.52,35,26.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3290,UALVP50351,2.656,3.445,1.16,50,30,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3291,UALVP50352,3.32,3.652,1.48,41,27.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3292,UALVP50353,3.652,3.403,1.5,41.5,31,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3293,UALVP50354,3.735,4.316,1.68,34,23,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3295,UALVP50356,3.652,3.901,1.44,46.5,24,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3297,UALVP50358,3.818,4.316,1.68,29.5,25,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3298,UALVP50359,3.486,3.569,1.46,40,26.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3300,UALVP50361,3.901,3.652,1.66,40,24,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3303,UALVP50364,2.407,2.739,0.9,45,30,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3305,UALVP50366,3.403,2.656,1.54,40,25,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3306,UALVP50367,3.154,2.905,1.44,42.5,23,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3308,UALVP50369,4.316,2.407,1.9,42.5,24.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3310,UALVP50371,3.071,2.075,1.24,57,28,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3311,UALVP50372,3.154,4.15,1.54,36,25.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3312,UALVP50373,4.98,6.391,1.96,37.5,28,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3313,UALVP50374,3.818,5.229,1.7,48.5,26.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3314,UALVP50375,4.067,4.233,1.66,35,25,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3315,UALVP50376,4.233,6.889,1.66,36.5,24,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3317,UALVP50378,4.399,5.063,1.9,31.5,23.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3318,UALVP50379,4.067,4.565,1.78,37,22,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3319,UALVP50380,4.482,5.146,1.8,30,23,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3320,UALVP50381,4.067,5.063,1.7,40,26.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3323,UALVP50384,2.905,2.988,1.22,43.5,27.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3325,UALVP50386,3.071,3.818,1.28,34,23,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3326,UALVP50387,2.407,2.905,0.98,47.5,30,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3327,UALVP50388,2.905,2.656,1.22,40.5,24,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3329,UALVP50390,4.15,6.64,1.74,36,26,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3330,UALVP50391,3.486,4.233,1.4,40,31,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
3334,UALVP50395,3.486,3.652,1.7,36,23.5,Milk River Saurornitholestinae,Dromaeosauridae,Dromaeosauridae,Dromaeosauridae,Dromaeosaur.Morphotype.3,Maniraptora,This study,Larson 2008,Cretaceous,Santonian,Santonian,Montana,Milk River,Deadhorse Coulee,83.8,83.5,83.65,49.15,-111.83,53.28,-77.36,NA
